item_id,condition,prompt_hash,prompt,raw_response_manual
fixed_q009,proposed_no_validator,27bdf51a9d411d59,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that connects many simple adjustable units in layers. Why might this method be useful for recognizing complex patterns in data? Focus on the functional reason in ordinary terms.
",
fixed_q010,raw,19fcf5df513e9b9d,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might cache be useful for speeding up repeated computer requests?
",
fixed_q010,rule_only,867d0ae37e0d65ed,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that keeps recently used results in a nearby fast store. Why might this method be useful for speeding up repeated computer requests? Focus on the mechanism, not on the modern name.
",
fixed_q010,length_controlled,72a06cff1f0d4acc,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for speeding up repeated computer requests? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral
",
fixed_q010,proposed,f388e914215e7bc5,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that keeps recently used results in a nearby fast store. Why might this method be useful for speeding up repeated computer requests? Focus on the functional reason in ordinary terms.
",
fixed_q010,proposed_no_validator,f388e914215e7bc5,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that keeps recently used results in a nearby fast store. Why might this method be useful for speeding up repeated computer requests? Focus on the functional reason in ordinary terms.
",
fixed_q011,raw,f457877387c94185,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might data compression be useful for sending a large file through a narrow channel?
",
fixed_q011,rule_only,d01c7e15318a9cad,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that uses shorter codes for repeated or predictable parts. Why might this method be useful for sending a large file through a narrow channel? Focus on the mechanism, not on the modern name.
",
fixed_q011,length_controlled,4dc9b428c3efb7c2,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for sending a large file through a narrow channel? Focus on the practical mechanism. neutral plain general ordinary brief careful
",
fixed_q011,proposed,49bd3dd167b94b3a,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that uses shorter codes for repeated or predictable parts. Why might this method be useful for sending a large file through a narrow channel? Focus on the functional reason in ordinary terms.
",
fixed_q011,proposed_no_validator,49bd3dd167b94b3a,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that uses shorter codes for repeated or predictable parts. Why might this method be useful for sending a large file through a narrow channel? Focus on the functional reason in ordinary terms.
",
fixed_q012,raw,9aebb1d38da9d025,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might version control be useful for coordinating changes to a shared program?
",
fixed_q012,rule_only,e07fb33bf55da13d,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that keeps a dated history of edits and lets workers merge changes. Why might this method be useful for coordinating changes to a shared program? Focus on the mechanism, not on the modern name.
",
fixed_q012,length_controlled,21f6365bc98d8a2b,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for coordinating changes to a shared program? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral plain general
",
fixed_q012,proposed,5405fe0be8a765d0,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that keeps a dated history of edits and lets workers merge changes. Why might this method be useful for coordinating changes to a shared program? Focus on the functional reason in ordinary terms.
",
fixed_q012,proposed_no_validator,5405fe0be8a765d0,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that keeps a dated history of edits and lets workers merge changes. Why might this method be useful for coordinating changes to a shared program? Focus on the functional reason in ordinary terms.
",
fixed_q013,raw,fe42c0b31457eb7b,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might blockchain be useful for keeping a tamper-resistant public ledger?
",
fixed_q013,rule_only,3575a57252726f78,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that links records so each new record depends on earlier records. Why might this method be useful for keeping a tamper-resistant public ledger? Focus on the mechanism, not on the modern name.
",
fixed_q013,length_controlled,143ff68fca77773b,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for keeping a tamper-resistant public ledger? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral plain
",
fixed_q013,proposed,429fa38954e46e88,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that links records so each new record depends on earlier records. Why might this method be useful for keeping a tamper-resistant public ledger? Focus on the functional reason in ordinary terms.
",
fixed_q013,proposed_no_validator,429fa38954e46e88,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that links records so each new record depends on earlier records. Why might this method be useful for keeping a tamper-resistant public ledger? Focus on the functional reason in ordinary terms.
",
fixed_q014,raw,5614bed722190f40,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might recommender system be useful for choosing items a person may like?
",
fixed_q014,rule_only,185d2766fe760d25,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that compares past choices and similarities among people or objects. Why might this method be useful for choosing items a person may like? Focus on the mechanism, not on the modern name.
",
fixed_q014,length_controlled,e21447888426da57,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for choosing items a person may like? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral
",
fixed_q014,proposed,74dbb303728036b7,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that compares past choices and similarities among people or objects. Why might this method be useful for choosing items a person may like? Focus on the functional reason in ordinary terms.
",
fixed_q014,proposed_no_validator,74dbb303728036b7,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that compares past choices and similarities among people or objects. Why might this method be useful for choosing items a person may like? Focus on the functional reason in ordinary terms.
",
fixed_q015,raw,f5b1c958929c2373,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might spam filter be useful for screening unwanted electronic messages?
",
fixed_q015,rule_only,3ff4d057f5a277e7,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that learns signs that separate wanted messages from unwanted ones. Why might this method be useful for screening unwanted electronic messages? Focus on the mechanism, not on the modern name.
",
fixed_q015,length_controlled,e3311215a4101c10,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for screening unwanted electronic messages? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral
",
fixed_q015,proposed,11d396478cd7e918,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that learns signs that separate wanted messages from unwanted ones. Why might this method be useful for screening unwanted electronic messages? Focus on the functional reason in ordinary terms.
",
fixed_q015,proposed_no_validator,11d396478cd7e918,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that learns signs that separate wanted messages from unwanted ones. Why might this method be useful for screening unwanted electronic messages? Focus on the functional reason in ordinary terms.
",
fixed_q016,raw,7db8be49b89d7f4f,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might OCR be useful for turning scanned pages into editable text?
",
fixed_q016,rule_only,477f83c44d9cbbeb,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that matches shapes of printed letters to written symbols. Why might this method be useful for turning scanned pages into editable text? Focus on the mechanism, not on the modern name.
",
fixed_q016,length_controlled,810391f25c092b92,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for turning scanned pages into editable text? Focus on the practical mechanism. neutral plain general ordinary brief careful
",
fixed_q016,proposed,4c0f4e86ed4b9800,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that matches shapes of printed letters to written symbols. Why might this method be useful for turning scanned pages into editable text? Focus on the functional reason in ordinary terms.
",
fixed_q016,proposed_no_validator,4c0f4e86ed4b9800,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that matches shapes of printed letters to written symbols. Why might this method be useful for turning scanned pages into editable text? Focus on the functional reason in ordinary terms.
",
fixed_q017,raw,48ae06207c68cc5c,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might natural language processing be useful for sorting written complaints by topic?
",
fixed_q017,rule_only,6ff4adf8b90db470,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that uses statistical patterns in words and phrases. Why might this method be useful for sorting written complaints by topic? Focus on the mechanism, not on the modern name.
",
fixed_q017,length_controlled,4caad887d51c4e90,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for sorting written complaints by topic? Focus on the practical mechanism. neutral plain general ordinary brief
",
fixed_q017,proposed,4aa52f0b3b5a75a4,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that uses statistical patterns in words and phrases. Why might this method be useful for sorting written complaints by topic? Focus on the functional reason in ordinary terms.
",
fixed_q017,proposed_no_validator,4aa52f0b3b5a75a4,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that uses statistical patterns in words and phrases. Why might this method be useful for sorting written complaints by topic? Focus on the functional reason in ordinary terms.
",
fixed_q018,raw,e608a8e410af0138,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might sensor fusion be useful for guiding a moving machine through a room?
",
fixed_q018,rule_only,7812d2eb69035583,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that combines measurements from several instruments. Why might this method be useful for guiding a moving machine through a room? Focus on the mechanism, not on the modern name.
",
fixed_q018,length_controlled,635e90510f71eb27,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for guiding a moving machine through a room? Focus on the practical mechanism. neutral plain general
",
fixed_q018,proposed,dc777d5632456a18,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that combines measurements from several instruments. Why might this method be useful for guiding a moving machine through a room? Focus on the functional reason in ordinary terms.
",
fixed_q018,proposed_no_validator,dc777d5632456a18,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that combines measurements from several instruments. Why might this method be useful for guiding a moving machine through a room? Focus on the functional reason in ordinary terms.
",
fixed_q019,raw,424ad6efb6540897,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might edge computing be useful for reacting quickly to local measurements?
",
fixed_q019,rule_only,ff95852ea5aa62ed,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that does computation near the measuring device instead of a distant center. Why might this method be useful for reacting quickly to local measurements? Focus on the mechanism, not on the modern name.
",
fixed_q019,length_controlled,9c461bd9284388b9,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for reacting quickly to local measurements? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral plain general
",
fixed_q019,proposed,61ef9d1e910ff644,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that does computation near the measuring device instead of a distant center. Why might this method be useful for reacting quickly to local measurements? Focus on the functional reason in ordinary terms.
",
fixed_q019,proposed_no_validator,61ef9d1e910ff644,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that does computation near the measuring device instead of a distant center. Why might this method be useful for reacting quickly to local measurements? Focus on the functional reason in ordinary terms.
",
fixed_q020,raw,ca027f05c2d7b90a,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Why might software container be useful for running a program on different machines?
",
fixed_q020,rule_only,81531dcfd4cd8240,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider a method that packs a program with the surrounding files it expects. Why might this method be useful for running a program on different machines? Focus on the mechanism, not on the modern name.
",
fixed_q020,length_controlled,8646ebf32655e222,"Answer the following question in 1-2 sentences.
Explain the practical mechanism in ordinary terms.
Do not answer with a multiple-choice letter or option label.

Question:
Consider the same practical situation described in plain terms. Why might this method be useful for running a program on different machines? Focus on the practical mechanism. neutral plain general ordinary brief careful neutral
",
