item_id,condition,prompt_hash,prompt,raw_response_manual
fixed_q006,length_controlled,aee12a2d36447d3b,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider the same practical situation described in plain terms. Use only the information in the question and choices. Suppose a system must handle finding useful pages in a vast electronic library. Which statement best explains the role of this method? Choose the option that best explains the mechanism. neutral plain

Choices:
A. It converts images of letters into machine-readable characters.
B. It represents the same information with fewer symbols.
C. It avoids inspecting every record one by one.
D. It orders many records by signals of relevance.
",
fixed_q006,proposed,262df2638b4ebdac,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that matches a query against a large catalog and ranks likely useful records. Suppose a system must handle finding useful pages in a vast electronic library. Which statement best explains the role of this method? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It converts images of letters into machine-readable characters.
B. It represents the same information with fewer symbols.
C. It avoids inspecting every record one by one.
D. It orders many records by signals of relevance.
",
fixed_q006,proposed_no_validator,262df2638b4ebdac,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that matches a query against a large catalog and ranks likely useful records. Suppose a system must handle finding useful pages in a vast electronic library. Which statement best explains the role of this method? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It converts images of letters into machine-readable characters.
B. It represents the same information with fewer symbols.
C. It avoids inspecting every record one by one.
D. It orders many records by signals of relevance.
",
fixed_q007,raw,a6a41cfacdabb043,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
In a discussion about protecting a private message sent across a public network, which account of encryption is the most accurate?

Choices:
A. It keeps intercepted text unintelligible to outsiders.
B. It groups texts by language evidence rather than manual reading alone.
C. It makes past versions recoverable and conflicting edits visible.
D. It checks outside records before answering, so unsupported claims are less likely.
",
fixed_q007,rule_only,032f019bd0ccfff9,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that transforms a message into a form readable only with a secret key. In a discussion about protecting a private message sent across a public network, which account of this method is the most accurate? Focus on the mechanism, not on the modern name.

Choices:
A. It keeps intercepted text unintelligible to outsiders.
B. It groups texts by language evidence rather than manual reading alone.
C. It makes past versions recoverable and conflicting edits visible.
D. It checks outside records before answering, so unsupported claims are less likely.
",
fixed_q007,length_controlled,2e4f564247c8f3d9,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider the same practical situation described in plain terms. Use only the information in the question and choices. In a discussion about protecting a private message sent across a public network, which account of this method is the most accurate? Choose the option that best explains the mechanism. neutral plain

Choices:
A. It keeps intercepted text unintelligible to outsiders.
B. It groups texts by language evidence rather than manual reading alone.
C. It makes past versions recoverable and conflicting edits visible.
D. It checks outside records before answering, so unsupported claims are less likely.
",
fixed_q007,proposed,d6a773cff0c6a337,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that transforms a message into a form readable only with a secret key. In a discussion about protecting a private message sent across a public network, which account of this method is the most accurate? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It keeps intercepted text unintelligible to outsiders.
B. It groups texts by language evidence rather than manual reading alone.
C. It makes past versions recoverable and conflicting edits visible.
D. It checks outside records before answering, so unsupported claims are less likely.
",
fixed_q007,proposed_no_validator,d6a773cff0c6a337,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that transforms a message into a form readable only with a secret key. In a discussion about protecting a private message sent across a public network, which account of this method is the most accurate? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It keeps intercepted text unintelligible to outsiders.
B. It groups texts by language evidence rather than manual reading alone.
C. It makes past versions recoverable and conflicting edits visible.
D. It checks outside records before answering, so unsupported claims are less likely.
",
fixed_q008,raw,719f63d3809b7ee9,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Why would a specialist consider machine learning when working on improving predictions from examples?

Choices:
A. It avoids recomputing or refetching the same result.
B. It learns recurring patterns from past examples.
C. It keeps intercepted text unintelligible to outsiders.
D. It uses preference patterns to rank likely useful items.
",
fixed_q008,rule_only,b4c34409c7dc7f15,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that adjusts its rules after seeing many labelled cases. Why would a specialist consider this method when working on improving predictions from examples? Focus on the mechanism, not on the modern name.

Choices:
A. It avoids recomputing or refetching the same result.
B. It learns recurring patterns from past examples.
C. It keeps intercepted text unintelligible to outsiders.
D. It uses preference patterns to rank likely useful items.
",
fixed_q008,length_controlled,79b43d33cc8b51d8,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider the same practical situation described in plain terms. Use only the information in the question and choices. Why would a specialist consider this method when working on improving predictions from examples? Choose the option that best explains the mechanism.

Choices:
A. It avoids recomputing or refetching the same result.
B. It learns recurring patterns from past examples.
C. It keeps intercepted text unintelligible to outsiders.
D. It uses preference patterns to rank likely useful items.
",
fixed_q008,proposed,be8724803c6d9245,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that adjusts its rules after seeing many labelled cases. Why would a specialist consider this method when working on improving predictions from examples? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It avoids recomputing or refetching the same result.
B. It learns recurring patterns from past examples.
C. It keeps intercepted text unintelligible to outsiders.
D. It uses preference patterns to rank likely useful items.
",
fixed_q008,proposed_no_validator,be8724803c6d9245,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that adjusts its rules after seeing many labelled cases. Why would a specialist consider this method when working on improving predictions from examples? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It avoids recomputing or refetching the same result.
B. It learns recurring patterns from past examples.
C. It keeps intercepted text unintelligible to outsiders.
D. It uses preference patterns to rank likely useful items.
",
fixed_q009,raw,9329cd52adc3ce56,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Which statement best describes how neural network contributes to recognizing complex patterns in data?

Choices:
A. It makes later alteration easy to detect.
B. It uses preference patterns to rank likely useful items.
C. It combines many small weighted signals into a prediction.
D. It keeps the program environment consistent across machines.
",
fixed_q009,rule_only,a40f4a5eb62c96bd,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that connects many simple adjustable units in layers. Which statement best describes how this method contributes to recognizing complex patterns in data? Focus on the mechanism, not on the modern name.

Choices:
A. It makes later alteration easy to detect.
B. It uses preference patterns to rank likely useful items.
C. It combines many small weighted signals into a prediction.
D. It keeps the program environment consistent across machines.
",
fixed_q009,length_controlled,27f6d64cf016c276,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider the same practical situation described in plain terms. Use only the information in the question and choices. Which statement best describes how this method contributes to recognizing complex patterns in data? Choose the option that best explains the mechanism.

Choices:
A. It makes later alteration easy to detect.
B. It uses preference patterns to rank likely useful items.
C. It combines many small weighted signals into a prediction.
D. It keeps the program environment consistent across machines.
",
fixed_q009,proposed,77a80891000c3b4f,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that connects many simple adjustable units in layers. Which statement best describes how this method contributes to recognizing complex patterns in data? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It makes later alteration easy to detect.
B. It uses preference patterns to rank likely useful items.
C. It combines many small weighted signals into a prediction.
D. It keeps the program environment consistent across machines.
",
fixed_q009,proposed_no_validator,77a80891000c3b4f,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that connects many simple adjustable units in layers. Which statement best describes how this method contributes to recognizing complex patterns in data? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It makes later alteration easy to detect.
B. It uses preference patterns to rank likely useful items.
C. It combines many small weighted signals into a prediction.
D. It keeps the program environment consistent across machines.
",
fixed_q010,raw,b3ff145ec384159b,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
A project is designed around speeding up repeated computer requests. What is the main reason to include cache?

Choices:
A. It makes past versions recoverable and conflicting edits visible.
B. It gives both systems a stable contract for requests and replies.
C. It reduces error by using independent observations together.
D. It avoids recomputing or refetching the same result.
",
fixed_q010,rule_only,3a989490858d1a5c,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that keeps recently used results in a nearby fast store. A project is designed around speeding up repeated computer requests. What is the main reason to include this method? Focus on the mechanism, not on the modern name.

Choices:
A. It makes past versions recoverable and conflicting edits visible.
B. It gives both systems a stable contract for requests and replies.
C. It reduces error by using independent observations together.
D. It avoids recomputing or refetching the same result.
",
fixed_q010,length_controlled,36a5513c7f364385,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider the same practical situation described in plain terms. Use only the information in the question and choices. A project is designed around speeding up repeated computer requests. What is the main reason to include this method? Choose the option that best explains the mechanism.

Choices:
A. It makes past versions recoverable and conflicting edits visible.
B. It gives both systems a stable contract for requests and replies.
C. It reduces error by using independent observations together.
D. It avoids recomputing or refetching the same result.
",
fixed_q010,proposed,d0942d4f8eb7594c,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that keeps recently used results in a nearby fast store. A project is designed around speeding up repeated computer requests. What is the main reason to include this method? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It makes past versions recoverable and conflicting edits visible.
B. It gives both systems a stable contract for requests and replies.
C. It reduces error by using independent observations together.
D. It avoids recomputing or refetching the same result.
",
fixed_q010,proposed_no_validator,d0942d4f8eb7594c,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that keeps recently used results in a nearby fast store. A project is designed around speeding up repeated computer requests. What is the main reason to include this method? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It makes past versions recoverable and conflicting edits visible.
B. It gives both systems a stable contract for requests and replies.
C. It reduces error by using independent observations together.
D. It avoids recomputing or refetching the same result.
",
fixed_q011,raw,06028fc1977034f6,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
When attempting sending a large file through a narrow channel, what is the clearest justification for using data compression?

Choices:
A. It represents the same information with fewer symbols.
B. It cuts delay by avoiding a long trip to a remote machine.
C. It avoids recomputing or refetching the same result.
D. It gives both systems a stable contract for requests and replies.
",
fixed_q011,rule_only,76449244d829d786,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that uses shorter codes for repeated or predictable parts. When attempting sending a large file through a narrow channel, what is the clearest justification for using this method? Focus on the mechanism, not on the modern name.

Choices:
A. It represents the same information with fewer symbols.
B. It cuts delay by avoiding a long trip to a remote machine.
C. It avoids recomputing or refetching the same result.
D. It gives both systems a stable contract for requests and replies.
",
fixed_q011,length_controlled,7ffd68901742f90a,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider the same practical situation described in plain terms. Use only the information in the question and choices. When attempting sending a large file through a narrow channel, what is the clearest justification for using this method? Choose the option that best explains the mechanism.

Choices:
A. It represents the same information with fewer symbols.
B. It cuts delay by avoiding a long trip to a remote machine.
C. It avoids recomputing or refetching the same result.
D. It gives both systems a stable contract for requests and replies.
",
fixed_q011,proposed,94ef9553db23e2e9,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that uses shorter codes for repeated or predictable parts. When attempting sending a large file through a narrow channel, what is the clearest justification for using this method? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It represents the same information with fewer symbols.
B. It cuts delay by avoiding a long trip to a remote machine.
C. It avoids recomputing or refetching the same result.
D. It gives both systems a stable contract for requests and replies.
",
fixed_q011,proposed_no_validator,94ef9553db23e2e9,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that uses shorter codes for repeated or predictable parts. When attempting sending a large file through a narrow channel, what is the clearest justification for using this method? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It represents the same information with fewer symbols.
B. It cuts delay by avoiding a long trip to a remote machine.
C. It avoids recomputing or refetching the same result.
D. It gives both systems a stable contract for requests and replies.
",
fixed_q012,raw,647ff0ee60cf4e15,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Which description captures the useful function of version control in the context of coordinating changes to a shared program?

Choices:
A. It converts images of letters into machine-readable characters.
B. It makes past versions recoverable and conflicting edits visible.
C. It adds or removes remote capacity without owning every machine locally.
D. It avoids recomputing or refetching the same result.
",
fixed_q012,rule_only,8d5d4c1daedfa350,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that keeps a dated history of edits and lets workers merge changes. Which description captures the useful function of this method in the context of coordinating changes to a shared program? Focus on the mechanism, not on the modern name.

Choices:
A. It converts images of letters into machine-readable characters.
B. It makes past versions recoverable and conflicting edits visible.
C. It adds or removes remote capacity without owning every machine locally.
D. It avoids recomputing or refetching the same result.
",
fixed_q012,length_controlled,addaf19408e5141e,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider the same practical situation described in plain terms. Use only the information in the question and choices. Which description captures the useful function of this method in the context of coordinating changes to a shared program? Choose the option that best explains the mechanism. neutral

Choices:
A. It converts images of letters into machine-readable characters.
B. It makes past versions recoverable and conflicting edits visible.
C. It adds or removes remote capacity without owning every machine locally.
D. It avoids recomputing or refetching the same result.
",
fixed_q012,proposed,b66264fc233a0f93,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that keeps a dated history of edits and lets workers merge changes. Which description captures the useful function of this method in the context of coordinating changes to a shared program? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It converts images of letters into machine-readable characters.
B. It makes past versions recoverable and conflicting edits visible.
C. It adds or removes remote capacity without owning every machine locally.
D. It avoids recomputing or refetching the same result.
",
fixed_q012,proposed_no_validator,b66264fc233a0f93,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
Consider a method that keeps a dated history of edits and lets workers merge changes. Which description captures the useful function of this method in the context of coordinating changes to a shared program? Explain the functional reason in ordinary terms and choose the best option.

Choices:
A. It converts images of letters into machine-readable characters.
B. It makes past versions recoverable and conflicting edits visible.
C. It adds or removes remote capacity without owning every machine locally.
D. It avoids recomputing or refetching the same result.
",
fixed_q013,raw,e1a6b75cccb61771,"You must answer the following multiple-choice question.
Choose exactly one option among A, B, C, and D.
Return only the letter.

Question:
For a case involving keeping a tamper-resistant public ledger, why is blockchain relevant?

Choices:
A. It checks outside records before answering, so unsupported claims are less likely.
B. It keeps the program environment consistent across machines.
C. It makes later alteration easy to detect.
D. It avoids recomputing or refetching the same result.
",
